simulation_id,top_n,stop_loss,max_position,target_vol,annual_return,sharpe,max_drawdown,win_rate,total_return
250,33,0.18798031519911387,0.0605834093828584,0.20713642882664807,0.0,0,0.0,0.0,0.0
251,20,0.18466878137839618,0.11989907380395877,0.20194826528835053,0.0,0,0.0,0.0,0.0
252,17,0.1568158938926934,0.06892215397850059,0.18585829982958985,0.0,0,0.0,0.0,0.0
253,45,0.15061702508078773,0.138163713277035,0.2264586370127547,0.0,0,0.0,0.0,0.0
254,47,0.23494710957175186,0.14613152881849073,0.2737929162349345,0.0,0,0.0,0.0,0.0
255,49,0.19113328334403593,0.09654700087699836,0.1919555307707219,0.0,0,0.0,0.0,0.0
256,29,0.1366529733196982,0.13790714802281315,0.29135805286533495,0.0,0,0.0,0.0,0.0
257,44,0.17473715467734102,0.05051451707547148,0.2810004992585772,0.0,0,0.0,0.0,0.0
258,34,0.1495522721921371,0.13199469174081,0.17426463170281645,0.0,0,0.0,0.0,0.0
259,44,0.2400537735639812,0.07286251615249235,0.26794139351356416,0.0,0,0.0,0.0,0.0
260,34,0.10113015447011121,0.1408701309269368,0.236188107347665,0.0,0,0.0,0.0,0.0
261,38,0.13379991965687923,0.05011201114801095,0.23498630432571277,0.0,0,0.0,0.0,0.0
262,27,0.15480352295110866,0.10561817350397569,0.20865641445872615,0.0,0,0.0,0.0,0.0
263,27,0.1731714701213107,0.12566358037849346,0.22517294987730144,0.0,0,0.0,0.0,0.0
264,11,0.22762262767542193,0.0758688330697908,0.20957681661438166,0.0,0,0.0,0.0,0.0
265,44,0.11318314368102159,0.0693132864587293,0.2309598928139914,0.0,0,0.0,0.0,0.0
266,25,0.2208797330111715,0.058409822446798466,0.24419250791589536,0.0,0,0.0,0.0,0.0
267,50,0.10834802340354631,0.08264335765032929,0.25114557096135726,0.0,0,0.0,0.0,0.0
268,45,0.22634710529472724,0.10598443123088294,0.22987217888391392,0.0,0,0.0,0.0,0.0
269,42,0.10774532168117693,0.061584385678025766,0.25821331009930976,0.0,0,0.0,0.0,0.0
270,13,0.10273637221425416,0.08766953619867987,0.17119170739132586,0.0,0,0.0,0.0,0.0
271,42,0.20454421935496322,0.0509072404652725,0.18179737363533577,0.0,0,0.0,0.0,0.0
272,23,0.24958833021525914,0.13186794204998417,0.2728102506111405,0.0,0,0.0,0.0,0.0
273,30,0.23449153944610313,0.06284487180931914,0.19837919667696227,0.0,0,0.0,0.0,0.0
274,29,0.18639976267084898,0.07833429482655815,0.15343407374641804,0.0,0,0.0,0.0,0.0
275,17,0.23760934196282973,0.05184277187382175,0.17306867245020466,0.0,0,0.0,0.0,0.0
276,16,0.10079500095964082,0.09322407838925123,0.1835421651744467,0.0,0,0.0,0.0,0.0
277,12,0.24626007444177136,0.13401215027412186,0.29359843318418805,0.0,0,0.0,0.0,0.0
278,26,0.17361231688881767,0.08921512114451965,0.23595621433962738,0.0,0,0.0,0.0,0.0
279,42,0.20843441449326636,0.06794973234238334,0.2899096110714382,0.0,0,0.0,0.0,0.0
280,21,0.2231292209730029,0.12536988340505192,0.23627450257449373,0.0,0,0.0,0.0,0.0
281,31,0.20776859062548306,0.12888069818707443,0.22190316602067775,0.0,0,0.0,0.0,0.0
282,31,0.18025550980673657,0.06737534753075668,0.1970591536791144,0.0,0,0.0,0.0,0.0
283,39,0.1714929226189618,0.12708541085409897,0.24095564166500633,0.0,0,0.0,0.0,0.0
284,47,0.2257873838053937,0.14472978882563378,0.17087970369262948,0.0,0,0.0,0.0,0.0
285,47,0.13076163402241886,0.06663775869322723,0.2847392440939059,0.0,0,0.0,0.0,0.0
286,17,0.24519910997563513,0.12709842925321355,0.27439986077119255,0.0,0,0.0,0.0,0.0
287,36,0.20664287182551225,0.12085720046026294,0.19762971718151054,0.0,0,0.0,0.0,0.0
288,36,0.12992603910074796,0.09735738884350885,0.29291962914019415,0.0,0,0.0,0.0,0.0
289,43,0.21043707755477323,0.05579204605587983,0.2737801151123352,0.0,0,0.0,0.0,0.0
290,30,0.1794760034771675,0.057469441775785404,0.24994603287525594,0.0,0,0.0,0.0,0.0
291,39,0.20608451434666666,0.13524146591986477,0.1682642866687912,0.0,0,0.0,0.0,0.0
292,42,0.21516692521642583,0.1490148372750647,0.22173510345721084,0.0,0,0.0,0.0,0.0
293,37,0.11309352693845132,0.11760522571867545,0.22591613322701262,0.0,0,0.0,0.0,0.0
294,42,0.17591559345390206,0.09459583070103214,0.184882703754807,0.0,0,0.0,0.0,0.0
295,14,0.23980215133854013,0.11475736434019075,0.16199480915389528,0.0,0,0.0,0.0,0.0
296,28,0.14809632882392715,0.10943958592285453,0.2665085445707539,0.0,0,0.0,0.0,0.0
297,13,0.18908246463368483,0.08836122604056218,0.16830525781865924,0.0,0,0.0,0.0,0.0
298,44,0.1553845722264844,0.056562614457401295,0.2391436125842662,0.0,0,0.0,0.0,0.0
299,26,0.16814019583286496,0.13215129474074408,0.2904673760825491,0.0,0,0.0,0.0,0.0
300,37,0.182290467690723,0.08718335292387246,0.28141577888970637,0.0,0,0.0,0.0,0.0
301,39,0.18233829698334658,0.13187856433570935,0.19166289356238916,0.0,0,0.0,0.0,0.0
302,38,0.1302595693495354,0.07525087496883823,0.27771729563268976,0.0,0,0.0,0.0,0.0
303,15,0.202685732181975,0.05010294798456334,0.1500498759180734,0.0,0,0.0,0.0,0.0
304,44,0.11318021668639852,0.06589382832767565,0.1526531714419886,0.0,0,0.0,0.0,0.0
305,50,0.12082371601630307,0.09685394167685843,0.24038297457642974,0.0,0,0.0,0.0,0.0
306,46,0.10040663491214946,0.14443036349578298,0.2047197328716794,0.0,0,0.0,0.0,0.0
307,33,0.1175044096212522,0.0602193619693719,0.20796912617387206,0.0,0,0.0,0.0,0.0
308,38,0.17097493015778384,0.13542097744615658,0.23466616360183237,0.0,0,0.0,0.0,0.0
309,40,0.1909152821583758,0.10270240962118621,0.17876736833877907,0.0,0,0.0,0.0,0.0
310,44,0.21914341749496938,0.13259207657998964,0.18176330259982174,0.0,0,0.0,0.0,0.0
311,42,0.11600488751701542,0.07983744309899926,0.2226902380528297,0.0,0,0.0,0.0,0.0
312,30,0.22760911900246822,0.13399471646724717,0.26313803165157945,0.0,0,0.0,0.0,0.0
313,41,0.2118961788323077,0.12728227800168043,0.24292466271113813,0.0,0,0.0,0.0,0.0
314,32,0.16127774394038755,0.07300536830314339,0.19460325723552582,0.0,0,0.0,0.0,0.0
315,42,0.2399407100649932,0.0631335126409378,0.21455057662633817,0.0,0,0.0,0.0,0.0
316,12,0.2486394214686086,0.13680543225322928,0.17559971378249975,0.0,0,0.0,0.0,0.0
317,27,0.1307502715079856,0.14632366534401317,0.16119447215056226,0.0,0,0.0,0.0,0.0
318,34,0.15688428774457006,0.053130231374751626,0.26740440611162236,0.0,0,0.0,0.0,0.0
319,40,0.23896741353845669,0.12312700669736855,0.18980811137822917,0.0,0,0.0,0.0,0.0
320,12,0.20823948261269157,0.14095245109478183,0.17666495817768724,0.0,0,0.0,0.0,0.0
321,49,0.10721419659461316,0.13573600920924986,0.2537427083353979,0.0,0,0.0,0.0,0.0
322,33,0.21722717226271224,0.14645204722702085,0.24270775114307788,0.0,0,0.0,0.0,0.0
323,41,0.22419113307662378,0.1260094078438097,0.2449784439020196,0.0,0,0.0,0.0,0.0
324,31,0.21257528871479703,0.09422987623809102,0.18433419072699203,0.0,0,0.0,0.0,0.0
325,32,0.21993056963792734,0.08119519904951304,0.18489683078440214,0.0,0,0.0,0.0,0.0
326,11,0.2237699015039196,0.08207427404381275,0.18312039446784587,0.0,0,0.0,0.0,0.0
327,36,0.12796074801822163,0.12244226726141169,0.17606288934934416,0.0,0,0.0,0.0,0.0
328,11,0.13535376190974996,0.12458370120309643,0.24835855088424844,0.0,0,0.0,0.0,0.0
329,35,0.1950637845580266,0.07003591435487126,0.2772023827874102,0.0,0,0.0,0.0,0.0
330,26,0.2361799195693774,0.1368122813490531,0.2586476204514992,0.0,0,0.0,0.0,0.0
331,49,0.1474294873444742,0.12149240402022476,0.26881404506408146,0.0,0,0.0,0.0,0.0
332,42,0.1882460013692585,0.10627502863433826,0.21071976436277998,0.0,0,0.0,0.0,0.0
333,18,0.20244730951256987,0.09715324601025127,0.24811136930579972,0.0,0,0.0,0.0,0.0
334,48,0.1677922901948559,0.10432328057899581,0.20313543606671616,0.0,0,0.0,0.0,0.0
335,38,0.2070673682282989,0.06592457382792645,0.22882569329529598,0.0,0,0.0,0.0,0.0
336,35,0.23495011679382596,0.07037012492762743,0.22224522698022933,0.0,0,0.0,0.0,0.0
337,44,0.19361523162727565,0.05911644904061917,0.17653307177157815,0.0,0,0.0,0.0,0.0
338,34,0.18096715928719495,0.06536580381611128,0.20806181405034463,0.0,0,0.0,0.0,0.0
339,33,0.16581170130825088,0.09536936346052827,0.29457334132235263,0.0,0,0.0,0.0,0.0
340,22,0.18662294063591886,0.10303543937282561,0.1872870386572413,0.0,0,0.0,0.0,0.0
341,16,0.15330436777275938,0.05178618924783194,0.1700705604419233,0.0,0,0.0,0.0,0.0
342,45,0.15872231653022528,0.12967978278640274,0.2127870932435903,0.0,0,0.0,0.0,0.0
343,29,0.1797786219532261,0.07941679733434778,0.2685506603790222,0.0,0,0.0,0.0,0.0
344,10,0.10999286685862256,0.1411836034959911,0.23732223446699582,0.0,0,0.0,0.0,0.0
345,17,0.13435380863871946,0.14675112636137777,0.25214622408573667,0.0,0,0.0,0.0,0.0
346,25,0.18142739659201135,0.06854588746766543,0.17845422722620158,0.0,0,0.0,0.0,0.0
347,23,0.1647292214704664,0.09620972907656607,0.24284222895115823,0.0,0,0.0,0.0,0.0
348,21,0.14992236788687266,0.05012318351664259,0.19852505923672106,0.0,0,0.0,0.0,0.0
349,32,0.20958237052139522,0.1098327265122427,0.2751455048932151,0.0,0,0.0,0.0,0.0
350,24,0.20405764111050076,0.11073064482626711,0.2443948209016104,0.0,0,0.0,0.0,0.0
351,37,0.12500961399900748,0.07475399556033752,0.1798284416662944,0.0,0,0.0,0.0,0.0
352,43,0.23179436730601574,0.10584126725831978,0.15969250197661292,0.0,0,0.0,0.0,0.0
353,11,0.17431354396059484,0.07255401424437355,0.1563949813930549,0.0,0,0.0,0.0,0.0
354,41,0.21121913667085682,0.066082546907819,0.2057112851475211,0.0,0,0.0,0.0,0.0
355,32,0.1859726273886083,0.11515194668022646,0.18987767049814702,0.0,0,0.0,0.0,0.0
356,31,0.2496538923885765,0.0825925463952075,0.2469135185193762,0.0,0,0.0,0.0,0.0
357,34,0.2128604680058234,0.10902639388856224,0.22490007524679273,0.0,0,0.0,0.0,0.0
358,31,0.20604706918651886,0.09332467489716556,0.1899028917008071,0.0,0,0.0,0.0,0.0
359,31,0.21678579085761265,0.14843514074029038,0.17238566669252642,0.0,0,0.0,0.0,0.0
360,15,0.12146919783227045,0.06495806426675658,0.16907996440311743,0.0,0,0.0,0.0,0.0
361,24,0.13068168897541949,0.09645985966358102,0.27969905882106266,0.0,0,0.0,0.0,0.0
362,46,0.20710961233354214,0.11804566263593252,0.1865216952607301,0.0,0,0.0,0.0,0.0
363,42,0.1740972230696294,0.08955450838799686,0.24775659718664525,0.0,0,0.0,0.0,0.0
364,17,0.2131952937790175,0.14746998518706897,0.27160288919793996,0.0,0,0.0,0.0,0.0
365,14,0.11543740461162176,0.1221887627926935,0.2421121966777104,0.0,0,0.0,0.0,0.0
366,48,0.1804722027226892,0.1156983857564493,0.27893478474704186,0.0,0,0.0,0.0,0.0
367,13,0.15682323483353736,0.12570592676112233,0.20885905822927117,0.0,0,0.0,0.0,0.0
368,15,0.16855003289225176,0.14526486380387169,0.2934333285973422,0.0,0,0.0,0.0,0.0
369,41,0.19059368081087688,0.140781865298464,0.16997175062671455,0.0,0,0.0,0.0,0.0
370,39,0.1753432521193795,0.12242853081264118,0.1653224294486307,0.0,0,0.0,0.0,0.0
371,44,0.1809790955669255,0.1249161639101283,0.24880382193111653,0.0,0,0.0,0.0,0.0
372,49,0.17295362229934116,0.06459220740351455,0.29142467121198923,0.0,0,0.0,0.0,0.0
373,25,0.161343276562824,0.06027924044926657,0.2713325192454492,0.0,0,0.0,0.0,0.0
374,22,0.21578229708973676,0.10709045018441643,0.1614625289157077,0.0,0,0.0,0.0,0.0
375,39,0.10183046084770668,0.051836763694054,0.19190515709020745,0.0,0,0.0,0.0,0.0
376,28,0.18976640518078405,0.09823563815515915,0.2895478327256735,0.0,0,0.0,0.0,0.0
377,26,0.18482625209844608,0.07103495799188686,0.18795876492011768,0.0,0,0.0,0.0,0.0
378,28,0.20742686120994283,0.08460165676448396,0.2671755635680379,0.0,0,0.0,0.0,0.0
379,37,0.18985440471659898,0.1275804735792956,0.27376982938930555,0.0,0,0.0,0.0,0.0
380,35,0.22401982417136174,0.14412375042323863,0.22431781551914726,0.0,0,0.0,0.0,0.0
381,46,0.24386121918460416,0.057241627214634154,0.2079523364772473,0.0,0,0.0,0.0,0.0
382,35,0.15137863857678152,0.10342422059764451,0.21751866486296395,0.0,0,0.0,0.0,0.0
383,32,0.13410264745449807,0.13825334858196,0.18404470415480462,0.0,0,0.0,0.0,0.0
384,18,0.16353952936307245,0.05825085344404213,0.28340863741932665,0.0,0,0.0,0.0,0.0
385,21,0.14318944247135892,0.1324514046896834,0.21759294850946367,0.0,0,0.0,0.0,0.0
386,10,0.19224253947289816,0.08578013509282714,0.28236891606841497,0.0,0,0.0,0.0,0.0
387,10,0.2367778613264447,0.08220947022193353,0.1658540219859411,0.0,0,0.0,0.0,0.0
388,43,0.12086742912145929,0.14774663863147858,0.2982412906500197,0.0,0,0.0,0.0,0.0
389,41,0.11511919045238297,0.07008590898622942,0.21649096311654273,0.0,0,0.0,0.0,0.0
390,34,0.13840232977804934,0.11931939408226809,0.1571746230591158,0.0,0,0.0,0.0,0.0
391,49,0.20891433790936012,0.13214407280098664,0.15570327723561822,0.0,0,0.0,0.0,0.0
392,10,0.18894443578882322,0.05411834952792717,0.26193108862227577,0.0,0,0.0,0.0,0.0
393,25,0.11533189963377995,0.11703854583544122,0.2488553301305521,0.0,0,0.0,0.0,0.0
394,48,0.23781257833911199,0.1451549974355327,0.2703195837191381,0.0,0,0.0,0.0,0.0
395,14,0.218512695568613,0.062421996672805936,0.1658051300929209,0.0,0,0.0,0.0,0.0
396,31,0.10345339071814563,0.1396221302685038,0.15533563005533224,0.0,0,0.0,0.0,0.0
397,38,0.1977050816482369,0.1094776637376936,0.22628689341713676,0.0,0,0.0,0.0,0.0
398,12,0.2156870002779607,0.1116604581862474,0.2081392847224154,0.0,0,0.0,0.0,0.0
399,21,0.1561653054580633,0.11129441748656059,0.21929204050064335,0.0,0,0.0,0.0,0.0
400,35,0.11033823090508282,0.07988358863373138,0.2987382613305411,0.0,0,0.0,0.0,0.0
401,25,0.1115981598233181,0.14352018152994597,0.2956124936506005,0.0,0,0.0,0.0,0.0
402,46,0.11563704490777144,0.14473504626310388,0.2913473084509789,0.0,0,0.0,0.0,0.0
403,31,0.22606594479706343,0.11253046602139478,0.26757640151515105,0.0,0,0.0,0.0,0.0
404,38,0.23660292973835695,0.12834227259416145,0.20322620403853356,0.0,0,0.0,0.0,0.0
405,23,0.11842161727686007,0.11122579858811579,0.21181963953941574,0.0,0,0.0,0.0,0.0
406,37,0.1353859051892622,0.09843984475740405,0.23244240655783865,0.0,0,0.0,0.0,0.0
407,14,0.12482807655509347,0.11608201182992507,0.27458016846072597,0.0,0,0.0,0.0,0.0
408,39,0.1279481319241181,0.10530014525919584,0.16030692487774015,0.0,0,0.0,0.0,0.0
409,14,0.2256236183503738,0.109747586263193,0.21364453288273322,0.0,0,0.0,0.0,0.0
410,21,0.14982196189824085,0.1283832553418862,0.1623926495188903,0.0,0,0.0,0.0,0.0
411,25,0.1467166396068462,0.09809038314489849,0.2271986379860267,0.0,0,0.0,0.0,0.0
412,35,0.1341093431315669,0.05407541060924728,0.2848351236009353,0.0,0,0.0,0.0,0.0
413,35,0.1911841590691388,0.06639994809894972,0.26737273868459066,0.0,0,0.0,0.0,0.0
414,30,0.15689585475783233,0.09386072164895384,0.1841763626314665,0.0,0,0.0,0.0,0.0
415,48,0.21163744777649332,0.12248265598740583,0.2963986274398189,0.0,0,0.0,0.0,0.0
416,45,0.13083697125634564,0.10932786483101788,0.25010255970696427,0.0,0,0.0,0.0,0.0
417,42,0.21816848330717387,0.11502941858734539,0.15156415490961045,0.0,0,0.0,0.0,0.0
418,39,0.19055822975952086,0.09792789285762873,0.1883120227027829,0.0,0,0.0,0.0,0.0
419,46,0.11714009500835317,0.11157420219422427,0.18910699498798747,0.0,0,0.0,0.0,0.0
420,32,0.16217568763054416,0.08290174378146623,0.16038814594287898,0.0,0,0.0,0.0,0.0
421,19,0.22952772109194355,0.0970182592696665,0.29397397771138933,0.0,0,0.0,0.0,0.0
422,14,0.23844403476977272,0.12442790655949555,0.22173829418638855,0.0,0,0.0,0.0,0.0
423,45,0.169855018347822,0.1371832778973121,0.2843721896057823,0.0,0,0.0,0.0,0.0
424,43,0.17212554671336103,0.09336553339563888,0.19833232551669425,0.0,0,0.0,0.0,0.0
425,40,0.23776820874089516,0.05436616577073612,0.16878503556492405,0.0,0,0.0,0.0,0.0
426,19,0.18806023362048507,0.06616725441468027,0.2211504164859321,0.0,0,0.0,0.0,0.0
427,28,0.10492700053651575,0.05208611392915381,0.16709349520714756,0.0,0,0.0,0.0,0.0
428,41,0.23691241943186933,0.11532630192373301,0.222902325446631,0.0,0,0.0,0.0,0.0
429,10,0.1372339664135728,0.08323146253551089,0.28804457718291115,0.0,0,0.0,0.0,0.0
430,14,0.18664479311373208,0.10424786357193674,0.2281152212751319,0.0,0,0.0,0.0,0.0
431,13,0.12482699761419608,0.09932768467837996,0.2424749590342625,0.0,0,0.0,0.0,0.0
432,25,0.10508187403698925,0.05815264895524267,0.17349576554607124,0.0,0,0.0,0.0,0.0
433,33,0.14672097566991363,0.09032613611238319,0.1565603438819954,0.0,0,0.0,0.0,0.0
434,25,0.21707435613191314,0.07205611249223233,0.16662119432697106,0.0,0,0.0,0.0,0.0
435,11,0.1416380758944127,0.09183997886676527,0.23977973635265484,0.0,0,0.0,0.0,0.0
436,37,0.13301458211216458,0.07035782803422427,0.1642517548488457,0.0,0,0.0,0.0,0.0
437,41,0.13190211765118395,0.13404524062769335,0.2063989334911967,0.0,0,0.0,0.0,0.0
438,36,0.1772760523610219,0.06741933365782536,0.23251379106872339,0.0,0,0.0,0.0,0.0
439,29,0.24633119735241343,0.14607805514869768,0.20829791979447704,0.0,0,0.0,0.0,0.0
440,33,0.16884834820255196,0.09159073661469408,0.17455257021979523,0.0,0,0.0,0.0,0.0
441,21,0.1835958053335072,0.13462452920190493,0.19106869612711597,0.0,0,0.0,0.0,0.0
442,44,0.2290948026836101,0.11287648182059451,0.28924762992728653,0.0,0,0.0,0.0,0.0
443,42,0.1802604578400488,0.12353502986657526,0.2513973413379533,0.0,0,0.0,0.0,0.0
444,42,0.1276694307128284,0.12677238880667802,0.22440717580198297,0.0,0,0.0,0.0,0.0
445,46,0.14493938676497156,0.10048448818930178,0.15190723349803403,0.0,0,0.0,0.0,0.0
446,21,0.14649053894029165,0.10433005233632883,0.2988623100734205,0.0,0,0.0,0.0,0.0
447,12,0.1595977173186397,0.10139958678087249,0.2507182402341965,0.0,0,0.0,0.0,0.0
448,10,0.16401833580051242,0.10880583780900792,0.19753837160174173,0.0,0,0.0,0.0,0.0
449,42,0.21996730331114042,0.05293944457565073,0.2818902989996757,0.0,0,0.0,0.0,0.0
450,49,0.15240804985739995,0.08955151698490152,0.18876474304377272,0.0,0,0.0,0.0,0.0
451,19,0.1702347742662069,0.11061887135611716,0.23160248687741272,0.0,0,0.0,0.0,0.0
452,38,0.19374639805765784,0.10977235652558644,0.24541061455947374,0.0,0,0.0,0.0,0.0
453,22,0.1566588921160254,0.12929560946056315,0.18315950571805925,0.0,0,0.0,0.0,0.0
454,21,0.22548472199384995,0.11550093388321085,0.2967595918200894,0.0,0,0.0,0.0,0.0
455,40,0.18811804063511114,0.14921333163406722,0.2622287858968496,0.0,0,0.0,0.0,0.0
456,11,0.14410670188314573,0.0783854528608645,0.2336719838266605,0.0,0,0.0,0.0,0.0
457,44,0.20710887996847424,0.08591510296662315,0.17708918972629512,0.0,0,0.0,0.0,0.0
458,32,0.17914715952171786,0.08838471518677962,0.1580787310497039,0.0,0,0.0,0.0,0.0
459,26,0.18016838368858704,0.09658128070202485,0.1980089748781475,0.0,0,0.0,0.0,0.0
460,35,0.1721631922581379,0.13359980637812094,0.2629781003870104,0.0,0,0.0,0.0,0.0
461,17,0.17455179232318735,0.07357920939592098,0.19039969474530374,0.0,0,0.0,0.0,0.0
462,38,0.2148034421599361,0.12760002070354295,0.23093343307432576,0.0,0,0.0,0.0,0.0
463,35,0.11544722189969733,0.09053101830857434,0.25919207650961146,0.0,0,0.0,0.0,0.0
464,19,0.15015442169657234,0.11018553836620085,0.16619155719696965,0.0,0,0.0,0.0,0.0
465,35,0.11132550457058339,0.11325405332263061,0.252794702417381,0.0,0,0.0,0.0,0.0
466,43,0.21298693311211764,0.08728486371889345,0.1637806331565067,0.0,0,0.0,0.0,0.0
467,50,0.14084527820804493,0.10126152052058052,0.29476946131904946,0.0,0,0.0,0.0,0.0
468,16,0.23461456147283263,0.0913031174647697,0.22325911950974092,0.0,0,0.0,0.0,0.0
469,13,0.17898676999889407,0.056913278618661946,0.1726014161564816,0.0,0,0.0,0.0,0.0
470,20,0.22011246572291815,0.09371653888168266,0.20135754540503198,0.0,0,0.0,0.0,0.0
471,38,0.24683971534239418,0.05973933925535522,0.21201246739428922,0.0,0,0.0,0.0,0.0
472,45,0.2259683289184856,0.09050207990803215,0.2637277516614806,0.0,0,0.0,0.0,0.0
473,34,0.23004906400172853,0.10929183998317818,0.2615135679114914,0.0,0,0.0,0.0,0.0
474,30,0.1611976743047267,0.10794148993435007,0.24179107580059964,0.0,0,0.0,0.0,0.0
475,45,0.18275838928890095,0.11626212790083203,0.16588960688377394,0.0,0,0.0,0.0,0.0
476,19,0.13808328460649566,0.05952615079546263,0.17273540573815102,0.0,0,0.0,0.0,0.0
477,46,0.12941696495401792,0.11521232455304378,0.1640635380968335,0.0,0,0.0,0.0,0.0
478,18,0.17582618186590507,0.0812148056696447,0.2365759174931325,0.0,0,0.0,0.0,0.0
479,33,0.18925734695506308,0.08990459461371111,0.28157076622671057,0.0,0,0.0,0.0,0.0
480,44,0.15089068688442864,0.13579862539227058,0.21507007683821577,0.0,0,0.0,0.0,0.0
481,44,0.18541652766452504,0.05090304041295503,0.17412722609366194,0.0,0,0.0,0.0,0.0
482,45,0.23311907237702545,0.10884126333406054,0.23370634877234503,0.0,0,0.0,0.0,0.0
483,27,0.1835082377175049,0.10987139801001075,0.27176283252985645,0.0,0,0.0,0.0,0.0
484,48,0.208121964446576,0.0896659776343562,0.2612568092269395,0.0,0,0.0,0.0,0.0
485,41,0.22079724510368576,0.07370278571083362,0.2822176169512532,0.0,0,0.0,0.0,0.0
486,33,0.24830931729331643,0.0734674038261551,0.19168531458733018,0.0,0,0.0,0.0,0.0
487,32,0.19047961032654695,0.13837096696607526,0.17909308009016622,0.0,0,0.0,0.0,0.0
488,41,0.2210275223443879,0.09420243737828575,0.2819724728912908,0.0,0,0.0,0.0,0.0
489,46,0.2443973977832312,0.0830889362989172,0.24863404691670346,0.0,0,0.0,0.0,0.0
490,21,0.24166145883659101,0.0948777573831403,0.19663933950113313,0.0,0,0.0,0.0,0.0
491,22,0.12116227731665705,0.11693904014593613,0.26135220758587635,0.0,0,0.0,0.0,0.0
492,32,0.1609588462410283,0.06457565682447518,0.2722677576720552,0.0,0,0.0,0.0,0.0
493,34,0.14859850916601994,0.09494338352137377,0.24224673605116984,0.0,0,0.0,0.0,0.0
494,44,0.1130387522425524,0.1087884371110387,0.25318261648198725,0.0,0,0.0,0.0,0.0
495,50,0.19498611623664408,0.14485833548514337,0.20628898566639994,0.0,0,0.0,0.0,0.0
496,39,0.21038569197940035,0.07525277820754192,0.23080435010145586,0.0,0,0.0,0.0,0.0
497,26,0.22721921432003253,0.08592507479162456,0.22862387560892433,0.0,0,0.0,0.0,0.0
498,29,0.11841653344940628,0.08793585899224238,0.27720716866961576,0.0,0,0.0,0.0,0.0
499,34,0.23146661138129407,0.11055381576448828,0.27599459704232737,0.0,0,0.0,0.0,0.0
500,31,0.19643883454213798,0.08567320530400016,0.2749020704020565,0.0,0,0.0,0.0,0.0
